body,category,rating,url,price,title,referer,stock,newcookies,size
,Nonfiction,Three,http://localhost/books.toscrape.com/catalogue/girl-interrupted_429/index.html,,"Girl, Interrupted",http://localhost/books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,6,,19167
,Books,One,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-3.html,,,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-2.html,,,50824
,Books,Three,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-1.html,,,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-2.html,,,51474
,Books,Two,http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-3.html,,,http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html,,,32210
,Books,Three,http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-1.html,,,http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-2.html,,,51248
,Books,One,http://localhost/books.toscrape.com/catalogue/category/books/fiction_10/page-1.html,,,http://localhost/books.toscrape.com/catalogue/category/books/fiction_10/page-2.html,,,49677
,Sequential Art,One,http://localhost/books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,,"Death Note, Vol. 5: Whiteout (Death Note #5)",http://localhost/books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,5,,19903
,Sequential Art,Two,http://localhost/books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",http://localhost/books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,4,,18543
,Default,Five,http://localhost/books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,,The New Brand You: Your New Image Makes the Sale for You,http://localhost/books.toscrape.com/catalogue/page-22.html,9,,19278
,Default,Two,http://localhost/books.toscrape.com/catalogue/underlying-notes_577/index.html,,Underlying Notes,http://localhost/books.toscrape.com/catalogue/page-22.html,9,,16745
,Default,Four,http://localhost/books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,,Unlimited Intuition Now,http://localhost/books.toscrape.com/catalogue/page-22.html,9,,19264
,Home,Five,http://localhost/books.toscrape.com/catalogue/page-24.html,,,http://localhost/books.toscrape.com/catalogue/page-23.html,,,50672
,Default,Two,http://localhost/books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,,The Martian (The Martian #1),http://localhost/books.toscrape.com/catalogue/page-23.html,8,,20481
,Default,Five,http://localhost/books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),http://localhost/books.toscrape.com/catalogue/page-23.html,8,,20343
,Books,Two,http://localhost/books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html,,,http://localhost/books.toscrape.com/catalogue/category/books/sequential-art_5/index.html,,,51165
,Books,Four,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html,,,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/index.html,,,50268
,Books,Three,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-4.html,,,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-3.html,,,30297
,Add a comment,One,http://localhost/books.toscrape.com/catalogue/girlboss_113/index.html,,#GIRLBOSS,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-3.html,3,,18943
,Add a comment,Two,http://localhost/books.toscrape.com/catalogue/cosmos_141/index.html,,Cosmos,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-3.html,3,,18928
,Books,Three,http://localhost/books.toscrape.com/catalogue/category/books/fiction_10/page-4.html,,,http://localhost/books.toscrape.com/catalogue/category/books/fiction_10/page-3.html,,,27424
,Home,Four,http://localhost/books.toscrape.com/catalogue/category/books_1/page-4.html,,,http://localhost/books.toscrape.com/catalogue/category/books_1/page-3.html,,,52722
,Fiction,Five,http://localhost/books.toscrape.com/catalogue/the-silent-wife_83/index.html,,The Silent Wife,http://localhost/books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,1,,18877
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,,The Bette Davis Club,http://localhost/books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,1,,19185
,Fiction,Five,http://localhost/books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html,,Kitchens of the Great Midwest,http://localhost/books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,1,,21045
,Books,Five,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-4.html,,,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-3.html,,,51222
,Fiction,Five,http://localhost/books.toscrape.com/catalogue/bright-lines_11/index.html,,Bright Lines,http://localhost/books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,1,,19071
,Nonfiction,Four,http://localhost/books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,,Between the World and Me,http://localhost/books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,8,,19889
,Fantasy,Four,http://localhost/books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,,Myriad (Prentor #1),http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-3.html,1,,18606
,Fantasy,Two,http://localhost/books.toscrape.com/catalogue/one-second-seven-7_41/index.html,,One Second (Seven #7),http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-3.html,1,,20214
,Fantasy,One,http://localhost/books.toscrape.com/catalogue/origins-alphas-05_42/index.html,,Origins (Alphas 0.5),http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-3.html,1,,18947
,Fantasy,Four,http://localhost/books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,,Shadow Rites (Jane Yellowrock #10),http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-3.html,1,,18448
,Fantasy,Three,http://localhost/books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,,Sister Sable (The Mad Queen #1),http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-3.html,1,,18562
,Fantasy,One,http://localhost/books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,,The Mirror & the Maze (The Wrath and the Dawn #1.5),http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-3.html,1,,17939
,Fantasy,Three,http://localhost/books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,,The Silent Twin (Detective Jennifer Knight #3),http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-3.html,1,,20739
,Fantasy,Two,http://localhost/books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,,Vampire Girl (Vampire Girl #1),http://localhost/books.toscrape.com/catalogue/category/books/fantasy_19/page-3.html,1,,18784
,Nonfiction,Four,http://localhost/books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,,Being Mortal: Medicine and What Matters in the End,http://localhost/books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,8,,19528
,Books,Four,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html,,,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html,,,52538
,Add a comment,Four,http://localhost/books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,,Fire Bound (Sea Haven/Sisters of the Heart #5),http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-3.html,3,,19148
,Add a comment,Two,http://localhost/books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,,Manuscript Found in Accra,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-3.html,3,,21164
,Add a comment,Three,http://localhost/books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,,Rogue Lawyer (Rogue Lawyer #1),http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-3.html,3,,19757
,Home,Two,http://localhost/books.toscrape.com/catalogue/page-25.html,,,http://localhost/books.toscrape.com/catalogue/page-24.html,,,51981
,Default,One,http://localhost/books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,,I'll Give You the Sun,http://localhost/books.toscrape.com/catalogue/page-24.html,8,,19589
,Default,Four,http://localhost/books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,,John Vassos: Industrial Design for Modern Life,http://localhost/books.toscrape.com/catalogue/page-24.html,8,,21417
,Books,Two,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,,,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html,,,40893
,Books,One,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-1.html,,,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html,,,50167
,Books,One,http://localhost/books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html,,,http://localhost/books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html,,,51392
,Books,Five,http://localhost/books.toscrape.com/catalogue/category/books/sequential-art_5/page-1.html,,,http://localhost/books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html,,,51455
,Default,Two,http://localhost/books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,,Left Behind (Left Behind #1),http://localhost/books.toscrape.com/catalogue/page-24.html,8,,17313
,Sequential Art,Three,http://localhost/books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",http://localhost/books.toscrape.com/catalogue/the-silent-wife_83/index.html,1,,19023
,Sequential Art,Four,http://localhost/books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html,,"Giant Days, Vol. 1 (Giant Days #1-4)",http://localhost/books.toscrape.com/catalogue/the-silent-wife_83/index.html,1,,18398
,Sequential Art,Five,http://localhost/books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html,,"Fruits Basket, Vol. 1 (Fruits Basket #1)",http://localhost/books.toscrape.com/catalogue/the-silent-wife_83/index.html,1,,17469
,Books,Three,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-5.html,,,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-4.html,,,51027
,Default,Four,http://localhost/books.toscrape.com/catalogue/the-great-gatsby_498/index.html,,The Great Gatsby,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-4.html,7,,18634
,Default,One,http://localhost/books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-4.html,7,,21634
,Default,Two,http://localhost/books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,,Wildlife of New York: A Five-Borough Coloring Book,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-4.html,7,,19573
,Default,Four,http://localhost/books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,,Death by Leisure: A Cautionary Tale,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-4.html,8,,19566
,Default,One,http://localhost/books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,,Ender's Game (The Ender Quintet #1),http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-4.html,8,,20389
,Default,Two,http://localhost/books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-4.html,8,,20692
,Sequential Art,Five,http://localhost/books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html,,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",http://localhost/books.toscrape.com/catalogue/the-silent-wife_83/index.html,1,,18709
,Sequential Art,Four,http://localhost/books.toscrape.com/catalogue/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html,,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",http://localhost/books.toscrape.com/catalogue/the-silent-wife_83/index.html,1,,18662
,Home,Five,http://localhost/books.toscrape.com/catalogue/category/books_1/page-5.html,,,http://localhost/books.toscrape.com/catalogue/category/books_1/page-4.html,,,52027
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/when-im-gone_95/index.html,,When I'm Gone,http://localhost/books.toscrape.com/catalogue/category/books/fiction_10/page-4.html,1,,19167
,Add a comment,Three,http://localhost/books.toscrape.com/catalogue/lord-of-the-flies_30/index.html,,Lord of the Flies,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-4.html,1,,20159
,Add a comment,Three,http://localhost/books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,,The Communist Manifesto,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-4.html,1,,20613
,Books,One,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,,,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html,,,52115
,Add a comment,One,http://localhost/books.toscrape.com/catalogue/the-iliad_69/index.html,,The Iliad,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-4.html,1,,16840
,Add a comment,One,http://localhost/books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,,The Light of the Fireflies,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-4.html,1,,18999
,Add a comment,Three,http://localhost/books.toscrape.com/catalogue/the-odyssey_77/index.html,,The Odyssey,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-4.html,1,,20734
,Add a comment,Three,http://localhost/books.toscrape.com/catalogue/the-republic_78/index.html,,The Republic,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-4.html,1,,18351
,Add a comment,Three,http://localhost/books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,,The Sense of an Ending,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-4.html,2,,18761
,Add a comment,One,http://localhost/books.toscrape.com/catalogue/sarahs-key_217/index.html,,Sarah's Key,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-3.html,3,,18676
,Add a comment,Two,http://localhost/books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,,Seven Days in the Art World,http://localhost/books.toscrape.com/catalogue/category/books/add-a-comment_18/page-3.html,3,,19478
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,,The Art of Not Breathing,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,1,,17629
,Young Adult,Five,http://localhost/books.toscrape.com/catalogue/the-haters_67/index.html,,The Haters,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,1,,19547
,Young Adult,One,http://localhost/books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,,Girl Online On Tour (Girl Online #2),http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,2,,18199
,Sequential Art,Three,http://localhost/books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,,"Skip Beat!, Vol. 01 (Skip Beat! #1)",http://localhost/books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,1,,17182
,Sequential Art,One,http://localhost/books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,,"Saga, Volume 1 (Saga (Collected Editions) #1)",http://localhost/books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,1,,18276
,Sequential Art,Five,http://localhost/books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",http://localhost/books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,1,,18776
,Sequential Art,Four,http://localhost/books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,,"Paper Girls, Vol. 1 (Paper Girls #1-5)",http://localhost/books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,1,,17379
,Sequential Art,Three,http://localhost/books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",http://localhost/books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,1,,17612
,Books,One,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-6.html,,,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-5.html,,,50328
,Default,One,http://localhost/books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,,Harry Potter and the Deathly Hallows (Harry Potter #7),http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-5.html,5,,17018
,Default,Two,http://localhost/books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-5.html,5,,18634
,Home,Five,http://localhost/books.toscrape.com/catalogue/category/books_1/page-6.html,,,http://localhost/books.toscrape.com/catalogue/category/books_1/page-5.html,,,51740
,Default,Five,http://localhost/books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,,If I Stay (If I Stay #1),http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-5.html,5,,18478
,Default,Three,http://localhost/books.toscrape.com/catalogue/remember-me_391/index.html,,Remember Me?,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-5.html,5,,19877
,Default,Five,http://localhost/books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,,Shiver (The Wolves of Mercy Falls #1),http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-5.html,5,,18594
,Default,Two,http://localhost/books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,,The 5th Wave (The 5th Wave #1),http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-5.html,5,,18911
,Default,One,http://localhost/books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,,The Dream Thieves (The Raven Cycle #2),http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-5.html,5,,19376
,Default,One,http://localhost/books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,,The Fault in Our Stars,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-5.html,5,,18550
,Default,Four,http://localhost/books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-5.html,5,,20756
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html,,Letter to a Christian Nation,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,18761
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html,,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,19704
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html,,Night (The Night Trilogy #1),http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,18873
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html,,Notes from a Small Island (Notes From a Small Island #1),http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,19831
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html,,Outliers: The Story of Success,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,18907
,Books,One,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-6.html,,,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,,,35365
,Nonfiction,Five,http://localhost/books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html,,Blink: The Power of Thinking Without Thinking,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,21649
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,21354
,Nonfiction,Five,http://localhost/books.toscrape.com/catalogue/brave-enough_135/index.html,,Brave Enough,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,19815
,Nonfiction,Five,http://localhost/books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,,Disrupted: My Misadventure in the Start-Up Bubble,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,22230
,Nonfiction,Five,http://localhost/books.toscrape.com/catalogue/gratitude_163/index.html,,Gratitude,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,19037
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html,,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,20356
,Nonfiction,Three,http://localhost/books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html,,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,21252
,Nonfiction,Five,http://localhost/books.toscrape.com/catalogue/into-the-wild_177/index.html,,Into the Wild,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,19829
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html,,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,21859
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html,,Let's Pretend This Never Happened: A Mostly True Memoir,http://localhost/books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html,3,,19474
,Books,One,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-7.html,,,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-6.html,,,50668
,Default,Three,http://localhost/books.toscrape.com/catalogue/the-goldfinch_252/index.html,,The Goldfinch,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-6.html,3,,18951
,Default,Two,http://localhost/books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,,The Lover's Dictionary,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-6.html,3,,19202
,Default,One,http://localhost/books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,,The Maze Runner (The Maze Runner #1),http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-6.html,3,,18140
,Default,Three,http://localhost/books.toscrape.com/catalogue/the-paris-wife_269/index.html,,The Paris Wife,http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-6.html,3,,20381
,Home,One,http://localhost/books.toscrape.com/catalogue/category/books_1/page-7.html,,,http://localhost/books.toscrape.com/catalogue/category/books_1/page-6.html,,,51311
,Default,Two,http://localhost/books.toscrape.com/catalogue/twilight-twilight-1_293/index.html,,Twilight (Twilight #1),http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-6.html,3,,18375
,Default,One,http://localhost/books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,,"Where'd You Go, Bernadette",http://localhost/books.toscrape.com/catalogue/category/books/default_15/page-6.html,3,,19008
body,category,rating,url,price,title,referer,stock,newcookies,size
,Home,Three,http://localhost/books.toscrape.com/index.html,,,,,,51294
,Home,One,http://localhost/books.toscrape.com/catalogue/page-2.html,,,http://localhost/books.toscrape.com/index.html,,,50949
,Young Adult,Five,http://localhost/books.toscrape.com/catalogue/set-me-free_988/index.html,,Set Me Free,http://localhost/books.toscrape.com/index.html,19,,18286
,Travel,Two,http://localhost/books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html,,It's Only the Himalayas,http://localhost/books.toscrape.com/index.html,19,,19362
,Politics,Two,http://localhost/books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,,Libertarianism for Beginners,http://localhost/books.toscrape.com/index.html,19,,18956
,Science Fiction,One,http://localhost/books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,,Mesaerion: The Best Science Fiction Stories 1800-1849,http://localhost/books.toscrape.com/index.html,19,,19954
,Poetry,One,http://localhost/books.toscrape.com/catalogue/olio_984/index.html,,Olio,http://localhost/books.toscrape.com/index.html,19,,19527
,Music,Three,http://localhost/books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",http://localhost/books.toscrape.com/index.html,19,,18795
,Music,Five,http://localhost/books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html,,Rip it Up and Start Again,http://localhost/books.toscrape.com/index.html,19,,18360
,Sequential Art,Five,http://localhost/books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),http://localhost/books.toscrape.com/index.html,19,,18760
,Poetry,Four,http://localhost/books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,,Shakespeare's Sonnets,http://localhost/books.toscrape.com/index.html,19,,18441
,Default,Two,http://localhost/books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,,"Starving Hearts (Triangular Trade Trilogy, #1)",http://localhost/books.toscrape.com/index.html,19,,19216
,Mystery,Four,http://localhost/books.toscrape.com/catalogue/sharp-objects_997/index.html,,Sharp Objects,http://localhost/books.toscrape.com/index.html,20,,14847
,Poetry,One,http://localhost/books.toscrape.com/catalogue/the-black-maria_991/index.html,,The Black Maria,http://localhost/books.toscrape.com/index.html,19,,22698
,Default,Four,http://localhost/books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,http://localhost/books.toscrape.com/index.html,19,,20872
